Time Scale; Number of Packets; Total data (kb); 
5253.900000; 2040; 1529780; 
5254.000000; 1800; 1347400; 
5254.100000; 1800; 1350558; 
5254.200000; 1800; 1350156; 
5254.300000; 2159; 1616010; 
5254.400000; 2400; 1795171; 
5254.500000; 2519; 1893969; 
5254.600000; 2400; 1803235; 
5254.700000; 2280; 1709784; 
5254.800000; 1920; 1437324; 
5254.900000; 1800; 1354327; 
5255.000000; 1800; 1357503; 
5255.100000; 1800; 1342771; 
5255.200000; 1920; 1434875; 
5255.300000; 2280; 1707321; 
5255.400000; 2639; 1973659; 
5255.500000; 2760; 2072273; 
5255.600000; 2639; 1982334; 
5255.700000; 2400; 1794375; 
5255.800000; 2040; 1520495; 
5255.900000; 1920; 1448827; 
5256.000000; 1800; 1348712; 
5256.100000; 1800; 1344632; 
5256.200000; 1920; 1439156; 
5256.300000; 2519; 1881376; 
5256.400000; 2519; 1880785; 
5256.500000; 3000; 2254117; 
5256.600000; 2519; 1887977; 
5256.700000; 2519; 1881068; 
5256.800000; 2040; 1522022; 
5256.900000; 1920; 1440849; 
5257.000000; 1800; 1351166; 
5257.100000; 1800; 1350921; 
5257.200000; 2040; 1534781; 
5257.300000; 2400; 1792087; 
5257.400000; 2400; 1806861; 
5257.500000; 2639; 1987536; 
5257.600000; 2400; 1796961; 
5257.700000; 2400; 1800380; 
5257.800000; 2280; 1700245; 
5257.900000; 2040; 1538000; 
5258.000000; 1800; 1353510; 
5258.100000; 1800; 1346071; 
5258.200000; 2040; 1520006; 
5258.300000; 2519; 1894454; 
5258.400000; 2519; 1873237; 
5258.500000; 2760; 2053746; 
5258.600000; 2639; 1972717; 
5258.700000; 2519; 1888982; 
5258.800000; 2159; 1626075; 
5258.900000; 2040; 1533389; 
5259.000000; 1800; 1337830; 
5259.100000; 1800; 1354787; 
5259.200000; 1800; 1347827; 
5259.300000; 2280; 1704351; 
5259.400000; 2880; 2159267; 
5259.500000; 3000; 2235873; 
5259.600000; 2880; 2152555; 
5259.700000; 2400; 1806394; 
5259.800000; 1920; 1437224; 
5259.900000; 1800; 1353673; 
5260.000000; 1800; 1351326; 
5260.100000; 1800; 1344922; 
5260.200000; 1920; 1444822; 
5260.300000; 2280; 1710743; 
5260.400000; 2400; 1796818; 
5260.500000; 2400; 1807077; 
5260.600000; 2400; 1783018; 
5260.700000; 2400; 1813758; 
5260.800000; 2159; 1620299; 
5260.900000; 1920; 1436335; 
5261.000000; 1800; 1354673; 
5261.100000; 1800; 1353911; 
5261.200000; 2040; 1533568; 
5261.300000; 2519; 1897911; 
5261.400000; 2639; 1981350; 
5261.500000; 2760; 2072559; 
5261.600000; 2639; 1986639; 
5261.700000; 2519; 1900617; 
5261.800000; 2400; 1806917; 
5261.900000; 2040; 1529546; 
5262.000000; 1800; 1350799; 
5262.100000; 1800; 1352726; 
5262.200000; 1920; 1438587; 
5262.300000; 2040; 1523596; 
5262.400000; 2040; 1521834; 
5262.500000; 2159; 1620468; 
5262.600000; 2040; 1528777; 
5262.700000; 2040; 1536419; 
5262.800000; 2040; 1528415; 
5262.900000; 1920; 1440139; 
5263.000000; 1800; 1336204; 
5263.100000; 1800; 1345294; 
5263.200000; 1800; 1346164; 
5263.300000; 2159; 1614892; 
5263.400000; 2519; 1886837; 
5263.500000; 2519; 1891434; 
5263.600000; 2519; 1897297; 
5263.700000; 2159; 1619615; 
5263.800000; 1800; 1353593; 
5263.900000; 1800; 1348980; 
5264.000000; 1800; 1361899; 
5264.100000; 1800; 1339871; 
5264.200000; 1800; 1352511; 
5264.300000; 2159; 1612816; 
5264.400000; 2400; 1801045; 
5264.500000; 2639; 1971195; 
5264.600000; 2519; 1892065; 
5264.700000; 2159; 1617855; 
5264.800000; 2040; 1528521; 
5264.900000; 1800; 1354168; 
5265.000000; 1800; 1355981; 
5265.100000; 1800; 1357485; 
5265.200000; 1800; 1337415; 
5265.300000; 2040; 1534937; 
5265.400000; 2159; 1616837; 
5265.500000; 2159; 1620686; 
5265.600000; 2159; 1620958; 
5265.700000; 2040; 1527581; 
5265.800000; 1920; 1442248; 
5265.900000; 1800; 1348033; 
5266.000000; 1800; 1347328; 
5266.100000; 1800; 1351868; 
5266.200000; 1800; 1355721; 
5266.300000; 2159; 1616765; 
5266.400000; 2400; 1804468; 
5266.500000; 2400; 1805259; 
5266.600000; 2400; 1797312; 
5266.700000; 2159; 1613841; 
5266.800000; 2040; 1532371; 
5266.900000; 1800; 1350557; 
5267.000000; 1800; 1344501; 
5267.100000; 1800; 1353400; 
5267.200000; 1800; 1354560; 
5267.300000; 2040; 1527890; 
5267.400000; 2400; 1792880; 
5267.500000; 2639; 1962159; 
5267.600000; 2400; 1794561; 
5267.700000; 2040; 1523373; 
5267.800000; 1800; 1348866; 
5267.900000; 1800; 1345300; 
5268.000000; 1800; 1348170; 
5268.100000; 1800; 1348163; 
5268.200000; 1800; 1345213; 
5268.300000; 2040; 1534448; 
5268.400000; 2280; 1707156; 
5268.500000; 2280; 1707552; 
5268.600000; 2280; 1708575; 
5268.700000; 2159; 1623553; 
5268.800000; 1920; 1448686; 
5268.900000; 1800; 1356399; 
5269.000000; 1800; 1347975; 
5269.100000; 1800; 1349848; 
5269.200000; 1920; 1440803; 
5269.300000; 2400; 1798497; 
5269.400000; 2760; 2056139; 
5269.500000; 2760; 2057662; 
5269.600000; 2760; 2078983; 
5269.700000; 2519; 1901828; 
5269.800000; 1920; 1442216; 
5269.900000; 1800; 1339714; 
5270.000000; 1800; 1347156; 
5270.100000; 1800; 1349523; 
5270.200000; 1920; 1438534; 
5270.300000; 2280; 1704742; 
5270.400000; 2519; 1896750; 
5270.500000; 2519; 1884335; 
5270.600000; 2519; 1895185; 
5270.700000; 2280; 1710599; 
5270.800000; 2159; 1624159; 
5270.900000; 1800; 1348308; 
5271.000000; 1800; 1340048; 
5271.100000; 1800; 1362791; 
5271.200000; 2040; 1537993; 
5271.300000; 2519; 1877143; 
5271.400000; 2760; 2066843; 
5271.500000; 2880; 2156375; 
5271.600000; 2760; 2056629; 
5271.700000; 2639; 1978651; 
5271.800000; 2519; 1876731; 
5271.900000; 1920; 1430111; 
5272.000000; 1800; 1337479; 
5272.100000; 1800; 1348811; 
5272.200000; 2280; 1703416; 
5272.300000; 2400; 1793086; 
5272.400000; 2519; 1878851; 
5272.500000; 2519; 1900183; 
5272.600000; 2519; 1891817; 
5272.700000; 2400; 1804686; 
5272.800000; 2280; 1708444; 
5272.900000; 2159; 1620730; 
5273.000000; 1920; 1436308; 
5273.100000; 1800; 1346300; 
5273.200000; 1920; 1443784; 
5273.300000; 2159; 1613458; 
5273.400000; 2639; 1967308; 
5273.500000; 2639; 1974404; 
5273.600000; 2639; 1981863; 
5273.700000; 2400; 1799189; 
5273.800000; 2159; 1614973; 
5273.900000; 1920; 1434480; 
5274.000000; 1800; 1350992; 
5274.100000; 1800; 1351304; 
5274.200000; 1920; 1445467; 
5274.300000; 2400; 1802745; 
5274.400000; 2519; 1884983; 
5274.500000; 2519; 1877035; 
5274.600000; 2519; 1876612; 
5274.700000; 2400; 1788400; 
5274.800000; 2400; 1800610; 
5274.900000; 1920; 1444173; 
5275.000000; 1800; 1340653; 
5275.100000; 1800; 1347786; 
5275.200000; 1800; 1346627; 
5275.300000; 2040; 1525015; 
5275.400000; 2760; 2061982; 
5275.500000; 2760; 2063757; 
5275.600000; 2760; 2059866; 
5275.700000; 2159; 1616409; 
5275.800000; 1920; 1434491; 
5275.900000; 1800; 1355929; 
5276.000000; 1800; 1335562; 
5276.100000; 1800; 1342691; 
5276.200000; 1920; 1443560; 
5276.300000; 2159; 1617359; 
5276.400000; 2280; 1716513; 
5276.500000; 2400; 1791623; 
5276.600000; 2280; 1700681; 
5276.700000; 2280; 1711489; 
5276.800000; 1920; 1434287; 
5276.900000; 1920; 1437051; 
5277.000000; 1920; 1438464; 
5277.100000; 1800; 1353758; 
5277.200000; 1800; 1344382; 
5277.300000; 2040; 1524131; 
5277.400000; 2400; 1789252; 
5277.500000; 2639; 1957264; 
5277.600000; 2400; 1799495; 
5277.700000; 2040; 1533073; 
5277.800000; 1800; 1353527; 
5277.900000; 1800; 1349996; 
5278.000000; 1800; 1356713; 
5278.100000; 1800; 1343255; 
5278.200000; 2040; 1532711; 
5278.300000; 2280; 1704948; 
5278.400000; 2760; 2077683; 
5278.500000; 2880; 2161896; 
5278.600000; 2760; 2064941; 
5278.700000; 2280; 1712107; 
5278.800000; 2040; 1526254; 
5278.900000; 2040; 1519275; 
5279.000000; 1920; 1453448; 
5279.100000; 1800; 1342991; 
5279.200000; 1920; 1436322; 
5279.300000; 2040; 1528378; 
5279.400000; 2159; 1614692; 
5279.500000; 2159; 1627762; 
5279.600000; 2159; 1624487; 
5279.700000; 2040; 1549574; 
5279.800000; 1920; 1442298; 
5279.900000; 1920; 1447638; 
5280.000000; 1920; 1432707; 
5280.100000; 1800; 1350005; 
5280.200000; 1920; 1429676; 
5280.300000; 2280; 1705902; 
5280.400000; 2519; 1889365; 
5280.500000; 2519; 1879086; 
5280.600000; 2519; 1890267; 
5280.700000; 2280; 1710930; 
5280.800000; 2159; 1630216; 
5280.900000; 1920; 1427906; 
5281.000000; 1800; 1351837; 
5281.100000; 1800; 1348493; 
5281.200000; 1800; 1345569; 
5281.300000; 2159; 1616761; 
5281.400000; 2280; 1709406; 
5281.500000; 2280; 1713379; 
5281.600000; 2280; 1707418; 
5281.700000; 2159; 1615537; 
5281.800000; 1920; 1447027; 
5281.900000; 1800; 1339079; 
5282.000000; 1800; 1343933; 
5282.100000; 1800; 1344671; 
5282.200000; 1800; 1354012; 
5282.300000; 2159; 1625555; 
5282.400000; 2280; 1721833; 
5282.500000; 2280; 1714667; 
5282.600000; 2280; 1703369; 
5282.700000; 2159; 1625811; 
5282.800000; 2040; 1521877; 
5282.900000; 1800; 1339379; 
5283.000000; 1800; 1350688; 
5283.100000; 1800; 1345254; 
5283.200000; 1920; 1433362; 
5283.300000; 2639; 1987832; 
5283.400000; 2880; 2156515; 
5283.500000; 2880; 2155511; 
5283.600000; 2880; 2156428; 
5283.700000; 2760; 2067091; 
5283.800000; 2280; 1696388; 
5283.900000; 1920; 1438945; 
5284.000000; 1800; 1348807; 
5284.100000; 1800; 1346473; 
5284.200000; 1920; 1433634; 
5284.300000; 2040; 1526929; 
5284.400000; 2040; 1538590; 
5284.500000; 2280; 1703406; 
5284.600000; 2040; 1524649; 
5284.700000; 2040; 1525880; 
5284.800000; 1920; 1440762; 
5284.900000; 1920; 1434961; 
5285.000000; 1800; 1346389; 
5285.100000; 1800; 1349844; 
5285.200000; 2040; 1534762; 
5285.300000; 2159; 1604793; 
5285.400000; 2519; 1880964; 
5285.500000; 2639; 1982846; 
5285.600000; 2519; 1888929; 
5285.700000; 2280; 1708940; 
5285.800000; 2040; 1530107; 
5285.900000; 1920; 1451877; 
5286.000000; 1800; 1347774; 
5286.100000; 1800; 1348013; 
5286.200000; 1800; 1362161; 
5286.300000; 1920; 1438166; 
5286.400000; 2280; 1709080; 
5286.500000; 2280; 1724891; 
5286.600000; 2280; 1707673; 
5286.700000; 2159; 1614565; 
5286.800000; 1920; 1428490; 
5286.900000; 1800; 1350344; 
5287.000000; 1800; 1342692; 
5287.100000; 1800; 1346491; 
5287.200000; 2040; 1524105; 
5287.300000; 2159; 1609327; 
5287.400000; 2400; 1793242; 
5287.500000; 2400; 1802770; 
5287.600000; 2400; 1796509; 
5287.700000; 2280; 1714125; 
5287.800000; 2040; 1538078; 
5287.900000; 2040; 1531421; 
5288.000000; 1920; 1439034; 
5288.100000; 1800; 1337931; 
5288.200000; 1800; 1354564; 
5288.300000; 2400; 1789177; 
5288.400000; 2519; 1892115; 
5288.500000; 2639; 1984042; 
5288.600000; 2519; 1883667; 
5288.700000; 2519; 1889966; 
5288.800000; 2040; 1529143; 
5288.900000; 1800; 1343646; 
5289.000000; 1800; 1343799; 
5289.100000; 1800; 1353728; 
5289.200000; 1800; 1349338; 
5289.300000; 2040; 1527865; 
5289.400000; 2519; 1881891; 
5289.500000; 2519; 1880149; 
5289.600000; 2519; 1883591; 
5289.700000; 2159; 1621329; 
5289.800000; 2040; 1520444; 
5289.900000; 1800; 1344941; 
5290.000000; 1800; 1335825; 
5290.100000; 1800; 1340951; 
5290.200000; 1920; 1449264; 
5290.300000; 2159; 1619732; 
5290.400000; 2519; 1881646; 
5290.500000; 2880; 2173597; 
5290.600000; 2519; 1897376; 
5290.700000; 2280; 1709139; 
5290.800000; 1920; 1437712; 
5290.900000; 1800; 1357942; 
5291.000000; 1800; 1350819; 
5291.100000; 1800; 1355201; 
5291.200000; 2280; 1711527; 
5291.300000; 2400; 1793161; 
5291.400000; 2639; 1986332; 
5291.500000; 2760; 2069680; 
5291.600000; 2639; 1975923; 
5291.700000; 2519; 1894513; 
5291.800000; 2280; 1706060; 
5291.900000; 2040; 1532828; 
5292.000000; 1920; 1439415; 
5292.100000; 1800; 1350946; 
5292.200000; 1920; 1429506; 
5292.300000; 2519; 1887952; 
5292.400000; 2880; 2148839; 
5292.500000; 3000; 2253092; 
5292.600000; 2880; 2159875; 
5292.700000; 2519; 1885525; 
5292.800000; 2280; 1714140; 
5292.900000; 1800; 1350798; 
5293.000000; 1800; 1351395; 
5293.100000; 1800; 1368311; 
5293.200000; 1800; 1349577; 
5293.300000; 2519; 1891188; 
5293.400000; 2639; 1986799; 
5293.500000; 2639; 1981886; 
5293.600000; 2639; 1980992; 
5293.700000; 2519; 1897279; 
5293.800000; 2280; 1715465; 
5293.900000; 1800; 1348111; 
5294.000000; 1800; 1347779; 
5294.100000; 1800; 1348095; 
5294.200000; 1800; 1351773; 
5294.300000; 2040; 1527112; 
5294.400000; 2159; 1621616; 
5294.500000; 2519; 1873516; 
5294.600000; 2159; 1612131; 
5294.700000; 2040; 1530101; 
5294.800000; 1920; 1441151; 
5294.900000; 1800; 1351742; 
5295.000000; 1800; 1352671; 
5295.100000; 1800; 1351833; 
5295.200000; 2040; 1511077; 
5295.300000; 2280; 1716140; 
5295.400000; 2400; 1798128; 
5295.500000; 2400; 1797827; 
5295.600000; 2400; 1806548; 
5295.700000; 2280; 1703728; 
5295.800000; 2040; 1525068; 
5295.900000; 2040; 1522707; 
5296.000000; 1800; 1348385; 
5296.100000; 1800; 1353315; 
5296.200000; 1920; 1450125; 
5296.300000; 2400; 1807111; 
5296.400000; 2519; 1900232; 
5296.500000; 2760; 2067964; 
5296.600000; 2519; 1882773; 
5296.700000; 2400; 1813095; 
5296.800000; 2040; 1528727; 
5296.900000; 1920; 1447016; 
5297.000000; 1800; 1346050; 
5297.100000; 1800; 1354940; 
5297.200000; 2040; 1523774; 
5297.300000; 2400; 1792503; 
5297.400000; 2760; 2065653; 
5297.500000; 2880; 2147588; 
5297.600000; 2760; 2062427; 
5297.700000; 2400; 1792323; 
5297.800000; 2280; 1716644; 
5297.900000; 2040; 1525527; 
5298.000000; 1920; 1439423; 
5298.100000; 1800; 1343600; 
5298.200000; 2159; 1615599; 
5298.300000; 2159; 1606637; 
5298.400000; 2400; 1799477; 
5298.500000; 2519; 1886762; 
5298.600000; 2400; 1794885; 
5298.700000; 2159; 1613808; 
5298.800000; 2159; 1629802; 
5298.900000; 2040; 1531246; 
5299.000000; 1800; 1344916; 
5299.100000; 1800; 1354698; 
5299.200000; 2159; 1608821; 
5299.300000; 2159; 1620196; 
5299.400000; 2280; 1705614; 
5299.500000; 2280; 1711929; 
5299.600000; 2280; 1702219; 
5299.700000; 2159; 1617986; 
5299.800000; 2159; 1617754; 
5299.900000; 2040; 1530230; 
5300.000000; 1800; 1345309; 
5300.100000; 1800; 1351865; 
5300.200000; 2040; 1542415; 
5300.300000; 2280; 1722691; 
5300.400000; 2519; 1887359; 
5300.500000; 2519; 1882110; 
5300.600000; 2519; 1889173; 
5300.700000; 2280; 1713186; 
5300.800000; 2159; 1623725; 
5300.900000; 1920; 1440592; 
5301.000000; 1800; 1362431; 
5301.100000; 1800; 1350273; 
5301.200000; 2159; 1617517; 
5301.300000; 2159; 1618182; 
5301.400000; 2280; 1706946; 
5301.500000; 2280; 1705427; 
5301.600000; 2280; 1711765; 
5301.700000; 2159; 1619514; 
5301.800000; 2159; 1609601; 
5301.900000; 2040; 1527612; 
5302.000000; 1920; 1435221; 
5302.100000; 1800; 1349475; 
5302.200000; 1920; 1437590; 
5302.300000; 2400; 1806780; 
5302.400000; 2519; 1870384; 
5302.500000; 2519; 1879459; 
5302.600000; 2519; 1878003; 
5302.700000; 2400; 1805056; 
5302.800000; 2159; 1615723; 
5302.900000; 1920; 1429059; 
5303.000000; 1800; 1349531; 
5303.100000; 1800; 1339880; 
5303.200000; 2040; 1529834; 
5303.300000; 2040; 1523088; 
5303.400000; 2159; 1618108; 
5303.500000; 2280; 1710355; 
5303.600000; 2159; 1616864; 
5303.700000; 2159; 1622366; 
5303.800000; 2040; 1533053; 
5303.900000; 1920; 1443322; 
5304.000000; 1920; 1431234; 
5304.100000; 1800; 1339062; 
5304.200000; 2040; 1528184; 
5304.300000; 2519; 1883479; 
5304.400000; 2519; 1889109; 
5304.500000; 2639; 1972564; 
5304.600000; 2519; 1885636; 
5304.700000; 2519; 1882970; 
5304.800000; 2159; 1613810; 
5304.900000; 2040; 1530584; 
5305.000000; 1800; 1347059; 
5305.100000; 1800; 1347706; 
5305.200000; 1920; 1452683; 
5305.300000; 2280; 1701974; 
5305.400000; 2519; 1884907; 
5305.500000; 2639; 1975053; 
5305.600000; 2519; 1875652; 
5305.700000; 2280; 1709438; 
5305.800000; 2159; 1625043; 
5305.900000; 1920; 1441897; 
5306.000000; 1800; 1357739; 
5306.100000; 1800; 1344244; 
5306.200000; 1920; 1443364; 
5306.300000; 2519; 1883359; 
5306.400000; 2639; 1985850; 
5306.500000; 2639; 1980168; 
5306.600000; 2639; 1973826; 
5306.700000; 2639; 1988047; 
5306.800000; 2159; 1605265; 
5306.900000; 1920; 1439199; 
5307.000000; 1800; 1336024; 
5307.100000; 1800; 1355544; 
5307.200000; 1800; 1341185; 
5307.300000; 2280; 1709896; 
5307.400000; 2519; 1890973; 
5307.500000; 2519; 1884574; 
5307.600000; 2519; 1894954; 
5307.700000; 2280; 1703555; 
5307.800000; 2040; 1538841; 
5307.900000; 1800; 1354211; 
5308.000000; 1800; 1353731; 
5308.100000; 1800; 1346419; 
5308.200000; 2040; 1531984; 
5308.300000; 2159; 1616183; 
5308.400000; 2400; 1799460; 
5308.500000; 2519; 1888342; 
5308.600000; 2400; 1796007; 
5308.700000; 2159; 1617136; 
5308.800000; 2159; 1620107; 
5308.900000; 2040; 1529590; 
5309.000000; 1920; 1434625; 
5309.100000; 1800; 1338725; 
5309.200000; 1800; 1351779; 
5309.300000; 2519; 1884212; 
5309.400000; 2880; 2140407; 
5309.500000; 2880; 2156087; 
5309.600000; 2880; 2156750; 
5309.700000; 2880; 2161195; 
5309.800000; 2159; 1607891; 
5309.900000; 1800; 1351738; 
5310.000000; 1800; 1348595; 
5310.100000; 1800; 1356040; 
5310.200000; 1800; 1352440; 
5310.300000; 2040; 1518935; 
5310.400000; 2880; 2163013; 
5310.500000; 3000; 2241039; 
5310.600000; 2880; 2158253; 
5310.700000; 2280; 1703695; 
5310.800000; 1920; 1437074; 
5310.900000; 1800; 1342036; 
5311.000000; 1800; 1343178; 
5311.100000; 1800; 1345033; 
5311.200000; 1800; 1342477; 
5311.300000; 1920; 1439129; 
5311.400000; 2280; 1706501; 
5311.500000; 2280; 1715589; 
5311.600000; 2280; 1696302; 
5311.700000; 2040; 1525544; 
5311.800000; 1920; 1441161; 
5311.900000; 1800; 1340682; 
5312.000000; 1800; 1361013; 
5312.100000; 1800; 1346810; 
5312.200000; 1800; 1353863; 
5312.300000; 2040; 1524919; 
5312.400000; 2400; 1807230; 
5312.500000; 2639; 1981511; 
5312.600000; 2400; 1794908; 
5312.700000; 2040; 1531460; 
5312.800000; 1920; 1438933; 
5312.900000; 1800; 1349422; 
5313.000000; 1800; 1354742; 
5313.100000; 1800; 1344373; 
5313.200000; 1920; 1460639; 
5313.300000; 2040; 1527714; 
5313.400000; 2280; 1707385; 
5313.500000; 2519; 1879132; 
5313.600000; 2280; 1704857; 
5313.700000; 2159; 1628804; 
5313.800000; 2040; 1525520; 
5313.900000; 1920; 1429247; 
5314.000000; 1800; 1340878; 
5314.100000; 1800; 1348988; 
5314.200000; 1920; 1441623; 
5314.300000; 2280; 1702862; 
5314.400000; 2400; 1803501; 
5314.500000; 2519; 1888392; 
5314.600000; 2400; 1798800; 
5314.700000; 2280; 1706702; 
5314.800000; 1920; 1442658; 
5314.900000; 1920; 1446252; 
5315.000000; 1800; 1352714; 
5315.100000; 1800; 1346624; 
5315.200000; 1800; 1345216; 
5315.300000; 2159; 1625103; 
5315.400000; 2280; 1706758; 
5315.500000; 2519; 1891454; 
5315.600000; 2280; 1709151; 
5315.700000; 2280; 1711307; 
5315.800000; 1920; 1441354; 
5315.900000; 1800; 1338102; 
5316.000000; 1800; 1348011; 
5316.100000; 1800; 1344685; 
5316.200000; 1800; 1339749; 
5316.300000; 2159; 1613578; 
5316.400000; 2519; 1888543; 
5316.500000; 2639; 1981444; 
5316.600000; 2519; 1896466; 
5316.700000; 2400; 1795049; 
5316.800000; 1800; 1340934; 
5316.900000; 1800; 1357828; 
5317.000000; 1800; 1351368; 
5317.100000; 1800; 1348867; 
5317.200000; 2040; 1528843; 
5317.300000; 2280; 1707497; 
5317.400000; 2400; 1798774; 
5317.500000; 2400; 1804384; 
5317.600000; 2400; 1814865; 
5317.700000; 2280; 1695786; 
5317.800000; 2040; 1531349; 
5317.900000; 2040; 1530702; 
5318.000000; 1800; 1339187; 
5318.100000; 1800; 1348786; 
5318.200000; 1800; 1357257; 
5318.300000; 2040; 1540570; 
5318.400000; 2159; 1634270; 
5318.500000; 2159; 1621391; 
5318.600000; 2159; 1621723; 
5318.700000; 2159; 1621233; 
5318.800000; 1800; 1344733; 
5318.900000; 1800; 1348822; 
5319.000000; 1800; 1344131; 
5319.100000; 1800; 1346866; 
5319.200000; 1920; 1442126; 
5319.300000; 2159; 1615943; 
5319.400000; 2400; 1789368; 
5319.500000; 2400; 1820085; 
5319.600000; 2400; 1805059; 
5319.700000; 2280; 1706963; 
5319.800000; 2040; 1535982; 
5319.900000; 1800; 1358547; 
5320.000000; 1800; 1346573; 
5320.100000; 1800; 1350853; 
5320.200000; 2040; 1516180; 
5320.300000; 2280; 1712989; 
5320.400000; 2280; 1697471; 
5320.500000; 2280; 1700613; 
5320.600000; 2280; 1704426; 
5320.700000; 2280; 1720130; 
5320.800000; 2159; 1615650; 
5320.900000; 1800; 1351673; 
5321.000000; 1800; 1346316; 
5321.100000; 1800; 1347276; 
5321.200000; 1800; 1343867; 
5321.300000; 2040; 1545665; 
5321.400000; 2159; 1603188; 
5321.500000; 2159; 1612635; 
5321.600000; 2159; 1633207; 
5321.700000; 2159; 1621251; 
5321.800000; 2040; 1529973; 
5321.900000; 1800; 1352752; 
5322.000000; 1800; 1359644; 
5322.100000; 1800; 1354092; 
5322.200000; 1920; 1440688; 
5322.300000; 2040; 1521821; 
5322.400000; 2280; 1713147; 
5322.500000; 2280; 1707296; 
5322.600000; 2280; 1697048; 
5322.700000; 2040; 1531560; 
5322.800000; 2040; 1526625; 
5322.900000; 1920; 1429393; 
5323.000000; 1920; 1441607; 
5323.100000; 1800; 1351470; 
5323.200000; 1920; 1444921; 
5323.300000; 2159; 1617442; 
5323.400000; 2280; 1706926; 
5323.500000; 2400; 1810117; 
5323.600000; 2280; 1702719; 
5323.700000; 2280; 1713172; 
5323.800000; 1920; 1431967; 
5323.900000; 1920; 1431741; 
5324.000000; 1800; 1358395; 
5324.100000; 1800; 1340884; 
5324.200000; 1920; 1440765; 
5324.300000; 2280; 1720212; 
5324.400000; 2639; 1971634; 
5324.500000; 2639; 1985839; 
5324.600000; 2639; 1974609; 
5324.700000; 2280; 1712262; 
5324.800000; 1920; 1440075; 
5324.900000; 1920; 1420774; 
5325.000000; 1920; 1444692; 
5325.100000; 1800; 1345411; 
5325.200000; 2159; 1625283; 
5325.300000; 2760; 2075346; 
5325.400000; 3000; 2241088; 
5325.500000; 3000; 2243952; 
5325.600000; 3000; 2245575; 
5325.700000; 2760; 2071601; 
5325.800000; 2400; 1809675; 
5325.900000; 2040; 1531771; 
5326.000000; 1800; 1341760; 
5326.100000; 1800; 1350674; 
5326.200000; 2040; 1528543; 
5326.300000; 2040; 1525563; 
5326.400000; 2040; 1525155; 
5326.500000; 2040; 1535035; 
5326.600000; 2040; 1524935; 
5326.700000; 2040; 1544191; 
5326.800000; 2040; 1528484; 
5326.900000; 2040; 1523634; 
5327.000000; 1800; 1352342; 
5327.100000; 1800; 1343113; 
5327.200000; 2040; 1520586; 
5327.300000; 2040; 1533131; 
5327.400000; 2159; 1627902; 
5327.500000; 2159; 1612715; 
5327.600000; 2159; 1628482; 
5327.700000; 2040; 1535342; 
5327.800000; 2040; 1523593; 
5327.900000; 2040; 1542472; 
5328.000000; 1800; 1352460; 
5328.100000; 1800; 1357879; 
5328.200000; 1800; 1352253; 
5328.300000; 2040; 1524027; 
5328.400000; 2159; 1614492; 
5328.500000; 2280; 1726519; 
5328.600000; 2280; 1706119; 
5328.700000; 2159; 1610924; 
5328.800000; 2040; 1527957; 
5328.900000; 1800; 1360227; 
5329.000000; 1800; 1347993; 
5329.100000; 1800; 1353602; 
5329.200000; 1800; 1340136; 
5329.300000; 2040; 1527646; 
5329.400000; 2040; 1533304; 
5329.500000; 2280; 1710679; 
5329.600000; 2040; 1531777; 
5329.700000; 2040; 1531509; 
5329.800000; 1920; 1435846; 
5329.900000; 1800; 1344121; 
5330.000000; 1800; 1350584; 
5330.100000; 1800; 1350929; 
5330.200000; 1920; 1429672; 
5330.300000; 2280; 1695909; 
5330.400000; 2519; 1878619; 
5330.500000; 2519; 1915763; 
5330.600000; 2519; 1896425; 
5330.700000; 2280; 1708731; 
5330.800000; 2159; 1633589; 
5330.900000; 1920; 1429631; 
5331.000000; 1800; 1347336; 
5331.100000; 1800; 1342644; 
5331.200000; 2280; 1708130; 
5331.300000; 2639; 1982062; 
5331.400000; 2880; 2146220; 
5331.500000; 2880; 2162083; 
5331.600000; 2880; 2159239; 
5331.700000; 2639; 1983264; 
5331.800000; 2400; 1804142; 
5331.900000; 2159; 1611559; 
5332.000000; 1920; 1440070; 
5332.100000; 1800; 1346817; 
5332.200000; 1920; 1440640; 
5332.300000; 1920; 1422926; 
5332.400000; 2159; 1620765; 
5332.500000; 2280; 1697075; 
5332.600000; 2159; 1624496; 
5332.700000; 1920; 1437906; 
5332.800000; 1920; 1440977; 
5332.900000; 1800; 1340319; 
5333.000000; 1800; 1342769; 
5333.100000; 1800; 1355979; 
5333.200000; 1920; 1435643; 
5333.300000; 1920; 1439700; 
5333.400000; 2280; 1714056; 
5333.500000; 2280; 1706842; 
5333.600000; 2280; 1712484; 
5333.700000; 2040; 1536003; 
5333.800000; 1920; 1450484; 
5333.900000; 1920; 1432326; 
5334.000000; 1800; 1351363; 
5334.100000; 1800; 1339526; 
5334.200000; 2159; 1609268; 
5334.300000; 2519; 1881854; 
5334.400000; 2760; 2060564; 
5334.500000; 2760; 2086984; 
5334.600000; 2760; 2076646; 
5334.700000; 2519; 1872545; 
5334.800000; 2280; 1718240; 
5334.900000; 2040; 1527885; 
5335.000000; 1800; 1353127; 
5335.100000; 1800; 1349459; 
5335.200000; 1800; 1349095; 
5335.300000; 2159; 1618574; 
5335.400000; 2639; 1985626; 
5335.500000; 2639; 1987574; 
5335.600000; 2639; 1985761; 
5335.700000; 2159; 1624125; 
5335.800000; 1920; 1435018; 
5335.900000; 1800; 1345795; 
5336.000000; 1800; 1347949; 
